year,geo_name,geo,child_mortality
2015,"Oakland County, MI","05000US26125",45.4
2016,"Currituck County","05000US37053",45.4
2016,"Walla Walla County","05000US53071",45.4
2015,"McNairy County","05000US47109",45.4
2017,"Adams County, CO","05000US08001",45.4
2016,"Cass County","05000US27021",45.4
2017,"Monroe County, PA","05000US42089",45.3
2016,"Strafford County, NH","05000US33017",45.3
2017,"Butte County, CA","05000US06007",45.3
2017,"George County","05000US28039",45.3
2015,"Merced County, CA","05000US06047",45.3
2015,"DeKalb County, IL","05000US17037",45.3
2016,"Multnomah County, OR","05000US41051",45.3
2015,"James City County","05000US51095",45.3
2016,"Chenango County","05000US36017",45.3
2015,"Snyder County","05000US42109",45.3
2017,"Clay County, FL","05000US12019",45.3
2017,"Stanly County","05000US37167",45.3
2017,"Benton County, WA","05000US53005",45.3
2015,"Sacramento County, CA","05000US06067",45.2
2015,"Boone County, KY","05000US21015",45.2
2015,"Woodford County","05000US17203",45.2
2017,"Franklin County","05000US53021",45.2
2016,"Oconee County","05000US45073",45.2
2015,"Prince William County, VA","05000US51153",45.2
2016,"Boyle County","05000US21021",45.2
2017,"Bingham County","05000US16011",45.2
2016,"Rockwall County","05000US48397",45.2
2017,"Charles County, MD","05000US24017",45.1
2017,"Macomb County, MI","05000US26099",45.1
2016,"St. Croix County","05000US55109",45.1
2016,"Dearborn County","05000US18029",45.1
2017,"Bonneville County, ID","05000US16019",45.1
2016,"Lancaster County, NE","05000US31109",45.1
2017,"Siskiyou County","05000US06093",45.1
2017,"Story County","05000US19169",45.1
2017,"Rutherford County, TN","05000US47149",45.1
2015,"Miami County","05000US18103",45.1
2016,"Jones County","05000US13169",45.1
2016,"Lumpkin County","05000US13187",45.1
2015,"Flagler County","05000US12035",45.1
2017,"Montgomery County","05000US18107",45.0
2016,"Dale County","05000US01045",45.0
2015,"Hartford County, CT","05000US09003",45.0
2017,"Navarro County","05000US48349",45.0
2017,"San Luis Obispo County, CA","05000US06079",45.0
2017,"Union County","05000US45087",45.0
2016,"Montgomery County, TX","05000US48339",44.9
2015,"Murray County","05000US13213",44.9
2016,"Brown County","05000US27015",44.9
2015,"Venango County","05000US42121",44.9
2015,"Warren County","05000US36113",44.9
2015,"Boyle County","05000US21021",44.9
2016,"Scott County","05000US21209",44.9
2017,"Pasco County, FL","05000US12101",44.9
2015,"San Joaquin County, CA","05000US06077",44.9
2015,"Oswego County, NY","05000US36075",44.9
2015,"Ontario County, NY","05000US36069",44.9
2016,"Cobb County, GA","05000US13067",44.9
2015,"Madison County","05000US21151",44.8
2016,"El Paso County, TX","05000US48141",44.8
2017,"Palm Beach County, FL","05000US12099",44.8
2017,"Osceola County, FL","05000US12097",44.8
2017,"Miami-Dade County, FL","05000US12086",44.8
2015,"Whitman County","05000US53075",44.8
2015,"Galveston County, TX","05000US48167",44.8
2015,"Charles County, MD","05000US24017",44.8
2017,"Johnson County, IN","05000US18081",44.8
2015,"Whitfield County, GA","05000US13313",44.8
2015,"Rutland County","05000US50021",44.8
2017,"Pima County, AZ","05000US04019",44.7
2017,"Santa Fe County, NM","05000US35049",44.7
2016,"Monroe County","05000US47123",44.7
2016,"Clay County, MO","05000US29047",44.7
2015,"Parker County, TX","05000US48367",44.7
2017,"Walton County","05000US13297",44.7
2016,"Henrico County, VA","05000US51087",44.7
2015,"McMinn County","05000US47107",44.7
2016,"Frederick County","05000US51069",44.7
2016,"Santa Rosa County, FL","05000US12113",44.7
2017,"Nicollet County","05000US27103",44.7
2016,"Bartow County, GA","05000US13015",44.7
2016,"Lebanon County, PA","05000US42075",44.7
2015,"Pulaski County","05000US51155",44.7
2015,"Medina County","05000US48325",44.7
2017,"Galveston County, TX","05000US48167",44.6
2017,"Tulare County, CA","05000US06107",44.6
2017,"Glynn County","05000US13127",44.6
2015,"Macomb County, MI","05000US26099",44.6
2016,"Miami-Dade County, FL","05000US12086",44.6
2017,"Fluvanna County","05000US51065",44.6
2015,"Washington County, MD","05000US24043",44.6
2015,"Bedford County","05000US51019",44.6
2016,"Hennepin County, MN","05000US27053",44.6
2017,"Lane County, OR","05000US41039",44.6
2017,"Broward County, FL","05000US12011",44.5
2015,"Hart County","05000US13147",44.5
2016,"Pasco County, FL","05000US12101",44.5
2017,"Cecil County, MD","05000US24015",44.5
2016,"Allegan County, MI","05000US26005",44.5
2017,"Jefferson County","05000US17081",44.5
2017,"Kenosha County, WI","05000US55059",44.5
2015,"Platte County","05000US29165",44.5
2016,"Kitsap County, WA","05000US53035",44.5
2016,"Eau Claire County, WI","05000US55035",44.5
2017,"Adams County","05000US53001",44.5
2017,"Shasta County, CA","05000US06089",44.5
2017,"Stearns County, MN","05000US27145",44.5
2017,"Benton County","05000US19011",44.5
2016,"Dane County, WI","05000US55025",44.5
2015,"Adams County, CO","05000US08001",44.4
2017,"Christian County","05000US29043",44.4
2016,"Nye County","05000US32023",44.4
2015,"Sullivan County","05000US33019",44.4
2015,"Atascosa County","05000US48013",44.4
2015,"Grundy County","05000US17063",44.4
2016,"Beaufort County, SC","05000US45013",44.4
2015,"Gwinnett County, GA","05000US13135",44.4
2015,"Citrus County, FL","05000US12017",44.3
2015,"Fauquier County","05000US51061",44.3
2017,"Cabarrus County, NC","05000US37025",44.3
2017,"Chambers County","05000US01017",44.3
2017,"Washington County, UT","05000US49053",44.3
2015,"Chesterfield County, VA","05000US51041",44.3
2017,"Sanpete County","05000US49039",44.3
2016,"Solano County, CA","05000US06095",44.3
2016,"Hillsdale County","05000US26059",44.3
2016,"Randolph County","05000US18135",44.3
2016,"Calaveras County","05000US06009",44.3
2015,"Mercer County, PA","05000US42085",44.2
2017,"Lancaster County, NE","05000US31109",44.2
2015,"Marquette County","05000US26103",44.2
2016,"Hendry County","05000US12051",44.2
2017,"Allegan County, MI","05000US26005",44.2
2015,"Cherokee County, GA","05000US13057",44.2
2015,"Calhoun County","05000US48057",44.2
2015,"Lorain County, OH","05000US39093",44.2
2016,"Kane County, IL","05000US17089",44.2
2016,"Midland County","05000US26111",44.2
2016,"Clearfield County","05000US42033",44.2
2016,"Oakland County, MI","05000US26125",44.2
2015,"Westmoreland County, PA","05000US42129",44.2
2016,"Montgomery County","05000US17135",44.2
2016,"Boone County, MO","05000US29019",44.1
2016,"Davis County, UT","05000US49011",44.1
2016,"Fannin County","05000US48147",44.1
2015,"Dare County","05000US37055",44.1
2015,"Pickaway County","05000US39129",44.1
2015,"Deaf Smith County","05000US48117",44.1
2017,"Clay County","05000US27027",44.1
2016,"Clayton County, GA","05000US13063",44.1
2017,"Rockingham County","05000US51165",44.1
2016,"Hoke County","05000US37093",44.1
2016,"Lafayette County","05000US29107",44.1
2016,"Oswego County, NY","05000US36075",44.0
2017,"Alpena County","05000US26007",44.0
2016,"Arapahoe County, CO","05000US08005",44.0
2015,"Warren County","05000US42123",44.0
2017,"Shawano County","05000US55115",44.0
2017,"St. Tammany Parish, LA","05000US22103",44.0
2016,"Flagler County","05000US12035",44.0
2015,"Putnam County","05000US54079",44.0
2017,"Floyd County","05000US18043",43.9
2016,"Mesa County, CO","05000US08077",43.9
2016,"Huntington County","05000US18069",43.9
2017,"Chippewa County","05000US26033",43.9
2015,"El Paso County, TX","05000US48141",43.9
2016,"Lee County","05000US17103",43.9
2017,"Le Sueur County","05000US27079",43.9
2015,"Bastrop County","05000US48021",43.9
2015,"Manassas city","05000US51683",43.9
2016,"Waller County","05000US48473",43.9
2016,"Sacramento County, CA","05000US06067",43.9
2016,"Hood County","05000US48221",43.9
2015,"Blair County, PA","05000US42013",43.9
2017,"Blount County","05000US01009",43.9
2016,"Benton County","05000US41003",43.9
2017,"Greenup County","05000US21089",43.9
2015,"Habersham County","05000US13137",43.9
2016,"Carbon County","05000US49007",43.8
2017,"Houghton County","05000US26061",43.8
2017,"Meeker County","05000US27093",43.8
2016,"McPherson County","05000US20113",43.8
2017,"DeKalb County, IL","05000US17037",43.8
2016,"Russell County","05000US51167",43.8
2015,"Chautauqua County, NY","05000US36013",43.8
2016,"Nevada County, CA","05000US06057",43.8
2015,"Union County, NJ","05000US34039",43.8
2015,"Queens County, NY","05000US36081",43.8
2016,"Washington County","05000US50023",43.8
2017,"Montgomery County, TX","05000US48339",43.8
2015,"Solano County, CA","05000US06095",43.7
2015,"Hennepin County, MN","05000US27053",43.7
2017,"Lincoln County","05000US55069",43.7
2015,"Montgomery County","05000US17135",43.7
2016,"Warren County","05000US29219",43.7
2015,"Cleveland County, OK","05000US40027",43.7
2016,"Adams County","05000US31001",43.6
2016,"Brazos County, TX","05000US48041",43.6
2015,"Dane County, WI","05000US55025",43.6
2015,"Stokes County","05000US37169",43.6
2017,"Morgan County","05000US18109",43.6
2017,"Davie County","05000US37059",43.6
2017,"Plaquemines Parish","05000US22075",43.6
2015,"Cass County","05000US31025",43.6
2016,"Hancock County","05000US23009",43.6
2016,"New York County, NY","05000US36061",43.6
2017,"Sacramento County, CA","05000US06067",43.6
2015,"Polk County","05000US55095",43.6
2015,"Broomfield County","05000US08014",43.5
2016,"Montgomery County","05000US51121",43.5
2015,"Niagara County, NY","05000US36063",43.5
2017,"Fredericksburg city","05000US51630",43.5
2015,"Montgomery County, TX","05000US48339",43.5
2015,"Randolph County","05000US18135",43.5
2017,"Brazoria County, TX","05000US48039",43.5
2015,"Kenosha County, WI","05000US55059",43.5
2017,"Tooele County","05000US49045",43.5
2017,"El Paso County, TX","05000US48141",43.5
2017,"Fond du Lac County, WI","05000US55039",43.5
2017,"Worcester County","05000US24047",43.5
2016,"Vermilion Parish","05000US22113",43.5
2017,"Bureau County","05000US17011",43.4
2016,"DeKalb County, IL","05000US17037",43.4
2017,"Oakland County, MI","05000US26125",43.4
2016,"Seward County","05000US20175",43.4
2015,"Bonneville County, ID","05000US16019",43.4
2017,"Leavenworth County","05000US20103",43.4
2015,"Midland County","05000US26111",43.4
2016,"Miami County","05000US20121",43.4
2015,"Itasca County","05000US27061",43.4
2017,"Marinette County","05000US55075",43.4
2017,"Grays Harbor County","05000US53027",43.4
2017,"Jefferson County","05000US18077",43.3
2017,"Ottawa County, MI","05000US26139",43.3
2015,"Eagle County","05000US08037",43.3
2015,"Huntington County","05000US18069",43.2
2017,"St. Croix County","05000US55109",43.2
2016,"Cleveland County, OK","05000US40027",43.2
2017,"Carroll County","05000US51035",43.2
2016,"Union County","05000US45087",43.2
2016,"Crawford County","05000US20037",43.2
2015,"Miami County","05000US20121",43.2
2015,"Johnson County","05000US05071",43.2
2016,"Meeker County","05000US27093",43.2
2015,"Bonner County","05000US16017",43.2
2017,"Venango County","05000US42121",43.2
2017,"Otsego County","05000US36077",43.2
2015,"La Crosse County, WI","05000US55063",43.2
2017,"Rockwall County","05000US48397",43.2
2015,"Boone County, MO","05000US29019",43.1
2015,"Perry County","05000US39127",43.1
2015,"Bullitt County","05000US21029",43.1
2016,"Northumberland County","05000US42097",43.1
2015,"Franklin County","05000US25011",43.1
2017,"Gwinnett County, GA","05000US13135",43.1
2016,"Sandusky County","05000US39143",43.1
2017,"Beaufort County, SC","05000US45013",43.1
2016,"Niagara County, NY","05000US36063",43.1
2015,"Oxford County","05000US23017",43.1
2015,"Outagamie County, WI","05000US55087",43.0
2016,"Pickens County","05000US13227",43.0
2015,"Whatcom County, WA","05000US53073",43.0
2016,"Thurston County, WA","05000US53067",43.0
2016,"Stephens County","05000US13257",43.0
2017,"Hampden County, MA","05000US25013",43.0
2017,"Jasper County","05000US48241",43.0
2016,"Allen County, OH","05000US39003",43.0
2017,"Barron County","05000US55005",43.0
2017,"Montrose County","05000US08085",43.0
2016,"Bonneville County, ID","05000US16019",43.0
2016,"Clinton County","05000US42035",43.0
2015,"Washington County","05000US39167",42.9
2016,"Union County, NJ","05000US34039",42.9
2017,"Putnam County","05000US47141",42.9
2016,"Rutherford County, TN","05000US47149",42.9
2017,"Columbia County","05000US36021",42.9
2017,"Jefferson County, MO","05000US29099",42.9
2016,"Travis County, TX","05000US48453",42.9
2016,"Morrow County","05000US39117",42.9
2017,"Rice County","05000US27131",42.9
2015,"Armstrong County","05000US42005",42.9
2017,"Ulster County, NY","05000US36111",42.9
2015,"White County","05000US47185",42.9
2016,"Olmsted County, MN","05000US27109",42.9
2016,"Union County","05000US42119",42.9
2017,"Nassau County","05000US12089",42.9
2016,"Medina County","05000US48325",42.9
2017,"Becker County","05000US27005",42.9
2016,"Eaton County, MI","05000US26045",42.9
2016,"Merced County, CA","05000US06047",42.8
2015,"Strafford County, NH","05000US33017",42.8
2016,"Missoula County, MT","05000US30063",42.8
2015,"Kerr County","05000US48265",42.8
2015,"Uintah County","05000US49047",42.8
2016,"Grundy County","05000US17063",42.8
2015,"Nacogdoches County","05000US48347",42.8
2017,"Lincoln County","05000US47103",42.8
2017,"Coffee County","05000US47031",42.8
2017,"Outagamie County, WI","05000US55087",42.8
2016,"Lorain County, OH","05000US39093",42.8
2017,"Todd County","05000US27153",42.8
2016,"Somerset County","05000US42111",42.8
2016,"Kings County, NY","05000US36047",42.8
2015,"Mower County","05000US27099",42.8
2017,"Washington County","05000US51191",42.8
2016,"Adams County, CO","05000US08001",42.7
2016,"Marion County","05000US19125",42.7
2017,"Isle of Wight County","05000US51093",42.7
2015,"Pasco County, FL","05000US12101",42.7
2017,"Umatilla County","05000US41059",42.7
2016,"Blount County, TN","05000US47009",42.7
2017,"Isabella County","05000US26073",42.7
2017,"St. Mary's County, MD","05000US24037",42.7
2017,"Greene County, OH","05000US39057",42.6
2017,"Cole County","05000US29051",42.6
2017,"Tehama County","05000US06103",42.6
2017,"DeSoto County, MS","05000US28033",42.6
2017,"Otero County","05000US35035",42.6
2015,"Calvert County","05000US24009",42.5
2016,"Preble County","05000US39135",42.5
2016,"Johnson County, IN","05000US18081",42.5
2017,"Winona County","05000US27169",42.5
2015,"Salem County","05000US34033",42.4
2017,"Seminole County, FL","05000US12117",42.4
2016,"Haywood County","05000US37087",42.4
2016,"Queens County, NY","05000US36081",42.4
2016,"Ashland County","05000US39005",42.4
2017,"Dunn County","05000US55033",42.4
2017,"Malheur County","05000US41045",42.4
2016,"Cass County, MO","05000US29037",42.4
2016,"San Benito County","05000US06069",42.4
2015,"Sarasota County, FL","05000US12115",42.4
2016,"Stevens County","05000US53065",42.4
2017,"Hawaii County, HI","05000US15001",42.3
2017,"Lincoln County","05000US46083",42.3
2015,"Morrow County","05000US39117",42.3
2016,"Columbia County","05000US55021",42.3
2015,"Union County","05000US39159",42.3
2017,"DeKalb County","05000US18033",42.3
2017,"Tipton County","05000US47167",42.3
2017,"Sumner County","05000US20191",42.3
2016,"Nelson County","05000US21179",42.3
2015,"Steuben County","05000US18151",42.3
2017,"Stafford County, VA","05000US51179",42.3
2017,"Orange County","05000US51137",42.3
2016,"Richmond County, NY","05000US36085",42.3
2015,"Whiteside County","05000US17195",42.3
2016,"Gwinnett County, GA","05000US13135",42.2
2015,"Adams County","05000US17001",42.2
2016,"Cherokee County, GA","05000US13057",42.2
2016,"Dunn County","05000US55033",42.2
2017,"Goodhue County","05000US27049",42.2
2017,"Platte County","05000US29165",42.2
2015,"Wilson County","05000US48493",42.2
2016,"Matanuska-Susitna Borough","05000US02170",42.2
2016,"Botetourt County","05000US51023",42.2
2015,"Jasper County","05000US19099",42.2
2015,"Johnson County, IA","05000US19103",42.2
2016,"Crow Wing County","05000US27035",42.2
2017,"Rusk County","05000US48401",42.2
2016,"Halifax County","05000US51083",42.1
2017,"Boone County, KY","05000US21015",42.1
2017,"Bennington County","05000US50003",42.1
2016,"Wilson County","05000US48493",42.1
2015,"Ulster County, NY","05000US36111",42.1
2016,"DeSoto County","05000US12027",42.1
2015,"Guernsey County","05000US39059",42.1
2017,"Warren County, NJ","05000US34041",42.1
2015,"Eau Claire County, WI","05000US55035",42.1
2017,"Portage County, OH","05000US39133",42.1
2016,"Bullitt County","05000US21029",42.1
2016,"Lassen County","05000US06035",42.1
2017,"Clark County","05000US55019",42.1
2015,"Wilson County, TN","05000US47189",42.0
2017,"Habersham County","05000US13137",42.0
2016,"Yamhill County, OR","05000US41071",42.0
