year,geo_name,geo,hiv_prevalence_rate
2015,"Cass County","05000US31025",61.8
2017,"Forsyth County, GA","05000US13117",61.8
2017,"Roane County","05000US47145",61.8
2015,"Tazewell County","05000US51185",61.8
2015,"Howell County","05000US29091",61.7
2017,"Sumner County","05000US20191",61.7
2015,"Hamilton County, IN","05000US18057",61.7
2016,"Frederick County","05000US51069",61.641
2017,"McIntosh County","05000US40091",61.6
2015,"Rice County","05000US27131",61.6
2017,"Sweetwater County","05000US56037",61.6
2016,"Riley County","05000US20161",61.594
2017,"Brown County","05000US20013",61.5
2015,"Coos County","05000US41011",61.5
2017,"Big Horn County","05000US30003",61.5
2017,"Glenn County","05000US06021",61.5
2017,"Franklin County","05000US20059",61.5
2016,"Saline County","05000US17165",61.498
2016,"Colfax County","05000US35007",61.463
2016,"Brown County","05000US18013",61.425
2015,"Guadalupe County, TX","05000US48187",61.4
2015,"Washington County","05000US50023",61.4
2016,"Tehama County","05000US06103",61.222
2017,"Stephens County","05000US13257",61.2
2017,"Silver Bow County","05000US30093",61.2
2015,"Laclede County","05000US29105",61.2
2015,"Jasper County","05000US18073",61.2
2016,"Rio Grande County","05000US08105",61.162
2016,"Colfax County","05000US31037",61.102
2017,"Gordon County","05000US13129",61.1
2015,"Christian County","05000US29043",61.1
2017,"Hickory County","05000US29085",61.1
2015,"Bayfield County","05000US55007",61.1
2017,"Curry County","05000US41015",61.1
2017,"Polk County","05000US41053",61.1
2015,"Penobscot County, ME","05000US23019",61.0
2016,"Linn County, OR","05000US41043",60.99
2016,"Deaf Smith County","05000US48117",60.943
2015,"Montgomery County","05000US21173",60.9
2016,"Palo Pinto County","05000US48363",60.875
2016,"Marshall County","05000US40095",60.86
2016,"Bayfield County","05000US55007",60.804
2017,"Benton County","05000US41003",60.8
2017,"Boone County","05000US17007",60.8
2015,"Seminole County","05000US40133",60.8
2015,"St. Joseph County","05000US26149",60.7
2015,"Belmont County","05000US39013",60.7
2017,"Clay County","05000US05021",60.7
2017,"Atoka County","05000US40005",60.7
2015,"Bay County, MI","05000US26017",60.7
2017,"Marshall County","05000US40095",60.7
2016,"Douglas County","05000US29067",60.617
2017,"Alamosa County","05000US08003",60.6
2017,"Douglas County, OR","05000US41019",60.5
2017,"Isabella County","05000US26073",60.5
2015,"Butler County","05000US29023",60.5
2016,"Uinta County","05000US56041",60.489
2016,"Benton County","05000US41003",60.427
2017,"Uinta County","05000US56041",60.4
2017,"Boone County","05000US05009",60.4
2017,"Jackson County","05000US40065",60.4
2016,"Franklin County","05000US17055",60.341
2015,"Los Alamos County","05000US35028",60.3
2017,"Scott County","05000US47151",60.3
2015,"Switzerland County","05000US18155",60.3
2017,"McKean County","05000US42083",60.3
2015,"Hancock County","05000US18059",60.3
2016,"Roscommon County","05000US26143",60.241
2015,"Lauderdale County","05000US01077",60.2
2017,"Susquehanna County","05000US42115",60.2
2017,"Izard County","05000US05065",60.2
2016,"Washington County","05000US18175",60.163
2017,"Elbert County","05000US08039",60.1
2017,"Brown County","05000US18013",60.1
2015,"Sandusky County","05000US39143",60.1
2015,"Itawamba County","05000US28057",60.1
2015,"Benton County","05000US47005",60.1
2015,"Cherokee County","05000US37039",60.1
2015,"Ashtabula County, OH","05000US39007",60.1
2017,"Branch County","05000US26023",60.1
2016,"Madison County","05000US13195",60.006
2017,"Riley County","05000US20161",60.0
2015,"Ketchikan Gateway Borough","05000US02130",60.0
2017,"Franklin County, MO","05000US29071",60.0
2015,"Comanche County","05000US48093",60.0
2017,"Davis County, UT","05000US49011",60.0
2016,"Atoka County","05000US40005",59.911
2015,"Starke County","05000US18149",59.9
2017,"Hughes County","05000US40063",59.9
2015,"Fayette County, PA","05000US42051",59.9
2017,"Morgan County","05000US54065",59.9
2017,"Casey County","05000US21045",59.9
2015,"Portage County, OH","05000US39133",59.9
2016,"Yamhill County, OR","05000US41071",59.869
2016,"Burnett County","05000US55013",59.844
2015,"McCreary County","05000US21147",59.8
2015,"Bedford County","05000US51019",59.8
2015,"Butler County","05000US20015",59.8
2017,"Bay County, MI","05000US26017",59.8
2016,"Hughes County","05000US40063",59.712
2017,"Deaf Smith County","05000US48117",59.7
2016,"Izard County","05000US05065",59.63
2016,"Logan County","05000US05083",59.621
2017,"Warren County","05000US42123",59.6
2015,"Benton County","05000US41003",59.6
2015,"Gila County","05000US04007",59.6
2016,"Butler County","05000US20015",59.581
2016,"Vermillion County","05000US18165",59.55
2015,"Randolph County","05000US05121",59.5
2017,"Bureau County","05000US17011",59.5
2017,"Twin Falls County","05000US16083",59.5
2015,"Nodaway County","05000US29147",59.5
2017,"Watauga County","05000US37189",59.5
2017,"Ashland County","05000US55003",59.5
2015,"Oxford County","05000US23017",59.5
2017,"Washington County, PA","05000US42125",59.5
2017,"Vermillion County","05000US18165",59.5
2017,"Chippewa County","05000US27023",59.5
2016,"Morgan County","05000US54065",59.473
2016,"Cherokee County","05000US37039",59.473
2016,"Goshen County","05000US56015",59.473
2016,"Franklin County, MO","05000US29071",59.465
2015,"Page County","05000US19145",59.4
2015,"Canyon County, ID","05000US16027",59.3
2016,"Page County","05000US19145",59.255
2016,"White County","05000US47185",59.212
2015,"Deschutes County, OR","05000US41017",59.2
2016,"Grant County","05000US54023",59.177
2016,"Lee County","05000US51105",59.134
2016,"Yancey County","05000US37199",59.125
2017,"Yancey County","05000US37199",59.1
2017,"Nodaway County","05000US29147",59.1
2017,"Carver County","05000US27019",59.1
2015,"Page County","05000US51139",59.1
2016,"Twin Falls County","05000US16083",59.065
2017,"Logan County","05000US05083",59.0
2016,"Chippewa County","05000US27023",58.98
2015,"Caldwell County","05000US29025",58.9
2015,"Socorro County","05000US35053",58.9
2015,"Clallam County","05000US53009",58.9
2017,"Logan County","05000US54045",58.9
2015,"Sweetwater County","05000US56037",58.9
2015,"Buena Vista County","05000US19021",58.9
2015,"Crockett County","05000US47033",58.9
2015,"Rhea County","05000US47143",58.9
2016,"Ottawa County","05000US39123",58.863
2016,"Davis County, UT","05000US49011",58.836
2016,"Skagit County, WA","05000US53057",58.818
2015,"Texas County","05000US40139",58.8
2015,"Tillamook County","05000US41057",58.8
2015,"Riley County","05000US20161",58.8
2015,"Cullman County","05000US01043",58.8
2016,"Logan County","05000US21141",58.731
2016,"Bedford County","05000US51019",58.719
2016,"Penobscot County, ME","05000US23019",58.71
2015,"Pulaski County","05000US29169",58.7
2017,"Clinton County","05000US29049",58.7
2017,"Calaveras County","05000US06009",58.7
2015,"Kerr County","05000US48265",58.7
2017,"Oxford County","05000US23017",58.7
2017,"Washington County","05000US51191",58.7
2016,"Roane County","05000US47145",58.638
2015,"McKean County","05000US42083",58.6
2017,"Rowan County","05000US21205",58.6
2017,"Lee County","05000US51105",58.6
2016,"Laclede County","05000US29105",58.576
2016,"Marion County","05000US17121",58.568
2016,"Nodaway County","05000US29147",58.557
2015,"Mono County","05000US06051",58.5
2017,"Frederick County","05000US51069",58.5
2015,"Darke County","05000US39037",58.5
2016,"Chambers County","05000US48071",58.488
2016,"Mercer County","05000US54055",58.432
2017,"Scott County, MN","05000US27139",58.4
2015,"Miller County","05000US29131",58.4
2015,"Saline County","05000US20169",58.4
2017,"Fayette County","05000US39047",58.4
2015,"Pike County","05000US39131",58.4
2015,"Dawson County","05000US48115",58.4
2017,"Placer County, CA","05000US06061",58.4
2016,"Newton County","05000US48351",58.319
2016,"Miller County","05000US29131",58.315
2015,"Boone County","05000US19015",58.3
2017,"Washington County, RI","05000US44009",58.3
2015,"Steuben County","05000US18151",58.3
2016,"Rutland County","05000US50021",58.288
2016,"Somerset County","05000US23025",58.287
2016,"St. Joseph County","05000US26149",58.253
2015,"Cherokee County","05000US40021",58.2
2015,"Washington County, PA","05000US42125",58.2
2015,"Branch County","05000US26023",58.2
2017,"Bosque County","05000US48035",58.1
2017,"Sevier County","05000US05133",58.1
2017,"Runnels County","05000US48399",58.1
2015,"Boone County","05000US17007",58.1
2015,"Fulton County","05000US39051",58.1
2016,"Meeker County","05000US27093",58.029
2016,"Kosciusko County","05000US18085",58.002
2015,"Washington County","05000US18175",58.0
2017,"Atchison County","05000US20005",58.0
2017,"Bourbon County","05000US20011",58.0
2017,"Logan County","05000US21141",58.0
2017,"Wood County, OH","05000US39173",58.0
2017,"Beckham County","05000US40009",58.0
2016,"Madison County","05000US29123",57.999
2016,"Poquoson city","05000US51735",57.993
2017,"Faribault County","05000US27043",57.9
2017,"Kosciusko County","05000US18085",57.9
2016,"Logan County","05000US54045",57.861
2016,"Runnels County","05000US48399",57.81
2016,"Faribault County","05000US27043",57.808
2017,"Chambers County","05000US48071",57.8
2016,"Tazewell County","05000US51185",57.794
2017,"Miller County","05000US29131",57.7
2015,"Van Zandt County","05000US48467",57.7
2015,"Fayette County","05000US39047",57.7
2016,"DeKalb County","05000US18033",57.639
2016,"Macoupin County","05000US17117",57.637
2016,"Trigg County","05000US21221",57.613
2016,"Boone County","05000US05009",57.609
2015,"Colfax County","05000US35007",57.6
2016,"Gordon County","05000US13129",57.506
2015,"Meeker County","05000US27093",57.5
2017,"Marion County","05000US54049",57.5
2015,"Avery County","05000US37011",57.5
2015,"Adams County","05000US31001",57.5
2016,"Windsor County","05000US50027",57.482
2015,"Red River County","05000US48387",57.4
2017,"Ogle County","05000US17141",57.4
2015,"Logan County","05000US05083",57.4
2017,"Iron County","05000US29093",57.4
2016,"Douglas County, OR","05000US41019",57.352
2016,"Pendleton County","05000US21191",57.344
2016,"Piatt County","05000US17147",57.302
2017,"Pendleton County","05000US21191",57.3
2015,"Walla Walla County","05000US53071",57.3
2017,"Rice County","05000US27131",57.3
2017,"Cass County","05000US31025",57.3
2017,"Lyon County","05000US27083",57.3
2015,"Lonoke County","05000US05085",57.3
2017,"Crawford County","05000US55023",57.3
2016,"Iron County","05000US29093",57.208
2017,"Laclede County","05000US29105",57.2
2017,"Scott County","05000US51169",57.2
2016,"Susquehanna County","05000US42115",57.134
2017,"Waseca County","05000US27161",57.1
2017,"Dimmit County","05000US48127",57.1
2015,"Atchison County","05000US20005",57.1
2015,"Montgomery County","05000US51121",57.1
2017,"White County","05000US47185",57.1
2017,"Windsor County","05000US50027",57.1
2016,"Rice County","05000US27131",57.064
2016,"Lyon County","05000US27083",57.034
2016,"Cherokee County","05000US20021",57.022
2015,"Henry County","05000US29083",57.0
2017,"Clinton County","05000US19045",57.0
2015,"Scott County","05000US18143",57.0
2017,"Jefferson County","05000US53031",57.0
2015,"Runnels County","05000US48399",57.0
2016,"Placer County, CA","05000US06061",56.989
2016,"White County","05000US17193",56.957
2015,"Ritchie County","05000US54085",56.9
2015,"Fayette County","05000US54019",56.9
2017,"Mercer County","05000US54055",56.9
2015,"McCurtain County","05000US40089",56.9
2016,"Crawford County","05000US55023",56.871
2016,"Forsyth County, GA","05000US13117",56.845
2015,"Susquehanna County","05000US42115",56.8
2015,"Jefferson County","05000US47089",56.8
2015,"Morgan County","05000US54065",56.8
2016,"Isabella County","05000US26073",56.784
2015,"Champaign County","05000US39021",56.7
2015,"Boone County","05000US05009",56.7
2016,"Wise County","05000US48497",56.682
2015,"Haskell County","05000US40061",56.6
2015,"Murray County","05000US13213",56.6
2017,"Dubuque County","05000US19061",56.6
2015,"Washington County, RI","05000US44009",56.6
2015,"Vermillion County","05000US18165",56.6
2017,"Moffat County","05000US08081",56.6
2016,"Clinton County","05000US19045",56.583
2015,"Wise County","05000US48497",56.5
2015,"Scurry County","05000US48415",56.5
2015,"Missoula County, MT","05000US30063",56.5
2015,"Eastland County","05000US48133",56.5
2015,"Plumas County","05000US06063",56.5
2016,"Oxford County","05000US23017",56.456
2015,"Barren County","05000US21009",56.4
2017,"Ottawa County","05000US39123",56.4
2016,"Uvalde County","05000US48463",56.372
2016,"Washington County, PA","05000US42125",56.37
2015,"Lyon County","05000US27083",56.3
2015,"Stone County","05000US05137",56.3
2015,"James City County","05000US51095",56.3
2017,"Barbour County","05000US54001",56.3
2015,"Yamhill County, OR","05000US41071",56.3
2016,"Waseca County","05000US27161",56.299
2016,"Mayes County","05000US40097",56.236
2016,"Finney County","05000US20055",56.235
2015,"Uvalde County","05000US48463",56.2
2015,"Hughes County","05000US40063",56.2
2015,"Defiance County","05000US39039",56.2
2015,"Pendleton County","05000US21191",56.2
2017,"Paulding County","05000US39125",56.2
2015,"Bourbon County","05000US20011",56.2
2017,"Dodge County","05000US31053",56.2
2017,"Somerset County","05000US23025",56.2
2015,"Unicoi County","05000US47171",56.2
2016,"Washington County","05000US17189",56.198
2016,"Moffat County","05000US08081",56.196
2016,"Addison County","05000US50001",56.152
2015,"Faribault County","05000US27043",56.1
2016,"Carver County","05000US27019",56.083
2016,"Dodge County","05000US31053",56.072
2016,"Marshall County","05000US21157",56.033
2015,"Roane County","05000US47145",56.0
2015,"Bosque County","05000US48035",56.0
2017,"Klickitat County","05000US53039",56.0
2017,"Lawrence County","05000US42073",56.0
2015,"Lamar County","05000US28073",56.0
2017,"Crockett County","05000US47033",55.9
2017,"Coshocton County","05000US39031",55.9
2015,"Pulaski County","05000US21199",55.7
2015,"Somerset County","05000US23025",55.7
2016,"Missaukee County","05000US26113",55.693
2016,"Barbour County","05000US54001",55.648
2015,"Shelby County","05000US39149",55.6
2015,"Jasper County","05000US48241",55.6
2016,"Marion County","05000US54049",55.511
2016,"Elbert County","05000US08039",55.508
2015,"DeKalb County","05000US18033",55.5
2015,"Payne County","05000US40119",55.5
2017,"Walworth County, WI","05000US55127",55.5
2017,"Daviess County","05000US18027",55.5
2017,"Missaukee County","05000US26113",55.4
2017,"Tehama County","05000US06103",55.4
2015,"Morgan County","05000US39115",55.4
2017,"Penobscot County, ME","05000US23019",55.4
2016,"Bureau County","05000US17011",55.367
2016,"Curry County","05000US41015",55.321
2015,"Chambers County","05000US48071",55.3
2015,"Pawnee County","05000US40117",55.3
2017,"Bedford County","05000US42009",55.3
2016,"Coos County","05000US41011",55.237
2016,"Watauga County","05000US37189",55.209
2017,"Payette County","05000US16075",55.2
2017,"Rutland County","05000US50021",55.2
2015,"Payette County","05000US16075",55.2
2015,"Harrison County","05000US54033",55.1
2015,"Benton County","05000US29015",55.1
2015,"Tehama County","05000US06103",55.1
2015,"Kosciusko County","05000US18085",55.1
2016,"Bay County, MI","05000US26017",55.093
2017,"Tioga County","05000US42117",55.0
2017,"Rains County","05000US48379",55.0
2015,"Iron County","05000US29093",55.0
2015,"Lawrence County","05000US42073",55.0
2016,"Chester County","05000US47023",54.956
2016,"Payette County","05000US16075",54.921
2016,"Washington County","05000US51191",54.917
2015,"Roanoke County","05000US51161",54.9
2016,"Bonner County","05000US16017",54.847
2015,"Glenn County","05000US06021",54.8
2016,"Tioga County","05000US42117",54.717
2017,"Kenai Peninsula Borough","05000US02122",54.7
